,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
7,1031454.6081364214,15.0,3266.1424267896127,57150.213922502146
8,933086.643705316,15.0,3214.9840563156413,75425.6438148943
11,907617.203203112,15.0,3214.9840563156413,75527.60888064088
12,1022734.8433424663,16.0,2974.321636253837,83918.66726055638
14,828684.7677815628,19.0,4302.703618631491,83918.66726055638
15,886726.9231360133,18.0,3685.543402801184,83918.66726055638
19,860127.6324291065,18.0,4185.13889899539,46290.56784183566
