,total_costs_regret,nr_uncovered_DPs_regret,total_uncovered_demand_regret,max_distr_time_regret,max_distr_time_sigN,nr_uncovered_DPs_sigN,total_costs_sigN,total_uncovered_demand_sigN
3,158743.6667706072,9.0,6759.9703066681905,23181.812832029864,219502679.89211956,115.17181748449963,36589355121.54356,16663540.221319789
7,2375501.1170720686,6.0,14098.464196020253,7823.4776674035165,120954374.26830705,203.63514411637826,658041535057.4756,64147370.23444395
9,2811409.4132250072,5.0,12978.609149595053,23181.812832029864,235859480.6385431,175.65427058028916,934880511277.239,50603215.48258672
11,1734680.165552449,8.0,15061.581505913695,23181.812832029864,220232755.0709653,195.7923143577985,429451171563.3339,69028803.12033577
12,2959686.37699925,6.0,14653.221498415594,23181.812832029864,236720658.07713217,172.6572864864684,1010536794581.9664,56265647.151373364
15,1689091.1031120238,9.0,15237.749952016122,23181.812832029864,219397713.49227384,199.50134069672256,421883895625.54645,71432866.98048528
