,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3,1052078.1797571348,12.0,1865.42719844752,75527.60888064088
7,1922659.9075196583,10.0,1240.4725281074607,57150.213922502146
8,1735982.7424489113,14.0,2277.033719949337,75425.6438148943
19,1751332.9318123434,13.0,2159.469000313238,46290.56784183566
