,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
7,392827.65333236585,18.0,6121.912282048657,53731.111013559996
9,711592.9658185054,16.0,3954.836256497938,46290.56784183566
12,853322.8514547336,13.0,2779.5056772750286,46290.56784183566
13,261903.64790161193,20.0,6087.072683541421,46290.56784183566
14,189149.28924879557,22.0,7158.33410069081,53089.38381848
15,226167.5270359758,21.0,6747.174895134271,53731.111013559996
