,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
7,418506.4734610419,17.0,5583.719071767433,57150.213922502146
8,231488.37655659634,21.0,6620.280263609309,75425.6438148943
9,789337.1313483089,15.0,3179.2194602100863,75527.60888064088
12,964965.2268956309,12.0,1865.4749898888185,75527.60888064088
14,215736.6883727701,21.0,6620.280263609309,75527.60888064088
19,247179.49775372713,20.0,6502.715543973209,46290.56784183566
