,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
7,366378.61482823914,20.0,6364.073363065758,40258.17373048444
9,704401.0648463791,18.0,4107.911738308432,46290.56784183566
11,247711.8725487718,20.0,6252.200860505121,46290.56784183566
12,860159.7537911562,15.0,2869.6297989362756,46290.56784183566
14,163668.33105695472,24.0,7400.370900819027,46290.56784183566
15,223417.44138557801,23.0,6766.409044294505,46290.56784183566
