,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
8,203937.2537200709,22.0,7200.954638674635,53089.38381848
9,613966.9817190836,20.0,5154.152939134319,46290.56784183566
11,265429.966076074,20.0,6128.718514726641,47050.60098116
12,759337.7159350443,17.0,3955.8360877390314,46290.56784183566
13,163867.83718573026,24.0,7292.089671947842,46290.56784183566
16,93665.33371327585,26.0,8364.325795895837,53089.38381848
