pol_i,max_distr_time_regret,nr_uncovered_DPs_regret,total_costs_regret,total_uncovered_demand_regret,max_distr_time_sigN,nr_uncovered_DPs_sigN,total_costs_sigN,total_uncovered_demand_sigN
3,0.0,3.0,39955090.11239207,400526.9022605433,23.6564008839757,37.96481611380366,1.5955713783012698e+17,795449340438.9601
10,1.5492880320568077,1.0,157230067.45415986,247185.51230780268,26.123420905751534,36.34164219988341,1.8750668724432557e+17,805193943502.6632
14,1.414169369604961,1.0,284845359.5554439,209301.2317962083,27.66513867558383,33.160611890788694,2.1418746176365533e+17,722796301474.2305
