pol_i,max_distr_time_regret,nr_uncovered_DPs_regret,total_costs_regret,total_uncovered_demand_regret,max_distr_time_sigN,nr_uncovered_DPs_sigN,total_costs_sigN,total_uncovered_demand_sigN
10,0.6770558083463758,1.0,435478028.28758097,107586.42236985033,27.658058972979546,31.097542679477485,2.15091146082934e+17,696804501204.622
11,0.0,5.0,0.0,794239.9266439159,27.481390475525714,33.729347369377315,9.544252235177406e+16,847221540582.562
