pol_i,max_distr_time_regret,nr_uncovered_DPs_regret,total_costs_regret,total_uncovered_demand_regret,max_distr_time_sigN,nr_uncovered_DPs_sigN,total_costs_sigN,total_uncovered_demand_sigN
11,0.0,1.0,401057140.74331737,246520.3897387283,98.9616205280943,39.398291985392426,4.095629057366566e+17,908575446746.7407
15,1.256498546240227,6.0,59943763.524830595,1521694.6545617862,97.10031961592567,56.139892746142415,3.145291554623883e+17,1397109742676.0154
