pol_i,max_distr_time_regret,nr_uncovered_DPs_regret,total_costs_regret,total_uncovered_demand_regret,max_distr_time_sigN,nr_uncovered_DPs_sigN,total_costs_sigN,total_uncovered_demand_sigN
3,1.4714650019541047,2.0,171491555.7585392,522251.0028048563,34.807450870500055,32.67119764472379,2.6415542267622122e+17,785087890107.2914
10,0.6937306916728208,1.0,282372935.0063728,128751.68214888964,29.061011524304178,33.33901955559404,2.3759269711441875e+17,737339142422.4192
11,1.4714650019541047,2.0,168973876.78941894,523850.2977051232,34.994326138724226,35.189025783379286,2.643857756117877e+17,844505809225.1272
