pol_i,max_distr_time_regret,nr_uncovered_DPs_regret,total_costs_regret,total_uncovered_demand_regret,max_distr_time_sigN,nr_uncovered_DPs_sigN,total_costs_sigN,total_uncovered_demand_sigN
4,0.7060438591090108,0.0,44326133.016937494,0.0,27.6399682247253,30.94558542866202,2.1433437914895664e+17,692071102329.6863
11,0.0,1.0,0.0,128661.23377036629,27.470748791572003,32.837293925616116,2.135940752285427e+17,740631905297.5244
