pol_i,max_distr_time_regret,nr_uncovered_DPs_regret,total_costs_regret,total_uncovered_demand_regret,max_distr_time_sigN,nr_uncovered_DPs_sigN,total_costs_sigN,total_uncovered_demand_sigN
10,3.8171116950233968,1.0,335153403.97971284,107013.57509924844,20.24623914470528,34.126124241842184,1.6967426918115184e+17,770013693996.2523
14,7.111717671019615,5.0,197437696.25103712,791721.4606911768,28.319691146844573,33.972488379261065,9.497655910936493e+16,848684376311.7227
