i,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
4.0,301281224.71055824,10.0,1435552.2571378835,7.1799277889776665
16.0,281113482.2354254,11.0,1563656.8896357184,7.1799277889776665
