pol_i,max_distr_time_regret,nr_uncovered_DPs_regret,total_costs_regret,total_uncovered_demand_regret,max_distr_time_sigN,nr_uncovered_DPs_sigN,total_costs_sigN,total_uncovered_demand_sigN
4,0.5915646090250988,0.0,48244105.806477666,0.0,28.13153035529915,31.075800436453218,2.0544054242880438e+17,695811820111.9622
11,0.0,1.0,0.0,128766.48932256456,28.2410886837693,33.1659576598465,2.0446281229792173e+17,746277937239.8834
