pol_i,max_distr_time_regret,nr_uncovered_DPs_regret,total_costs_regret,total_uncovered_demand_regret,max_distr_time_sigN,nr_uncovered_DPs_sigN,total_costs_sigN,total_uncovered_demand_sigN
3,0.0,3.0,179919160.7803285,1112952.9786664904,102.10013008344204,52.19440874564539,4.072661096276489e+17,1236150245912.6155
11,0.0,2.0,333227864.58434635,247241.97654941212,102.10013008344204,45.61085369831471,3.4738001182042195e+17,987442026085.2969
14,0.0,6.0,185503950.18420744,1521879.262799599,102.10013008344204,62.769825207375426,3.960571327605883e+17,1407518570266.569
