pol_i,max_distr_time_regret,nr_uncovered_DPs_regret,total_costs_regret,total_uncovered_demand_regret,max_distr_time_sigN,nr_uncovered_DPs_sigN,total_costs_sigN,total_uncovered_demand_sigN
8,11.343578512774485,2.0,381738952.62849,311442.7129347408,63.85222414404351,38.63669681563244,2.1695466165569283e+17,797278600641.0431
10,2.036934066040039,3.0,90130489.15970075,365046.70592911355,20.536328652313603,34.330643630244865,1.696457078653321e+17,780694756244.8326
14,3.7638171691866136,3.0,290812436.468519,365046.70592911355,28.56567919770312,31.291032091760147,2.1203648435530464e+17,702966356778.6063
