i,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
9.0,82886996.45917338,15.0,2876200.2349537234,6.772102577834877
15.0,98348821.21921818,14.0,2677451.3454129566,5.358022104220185
17.0,56417689.174224645,16.0,2973914.7445197143,5.358022104220185
