i,total_costs,nr_uncovered_DPs,total_uncovered_demand,max_distr_time
3.0,111655269.75317241,13.0,2724919.590387287,8.374750321944564
11.0,265560809.9580754,11.0,1664617.4583709007,8.374750321944564
16.0,76807727.71907024,15.0,2941909.2009345326,8.374750321944564
