pol_i,max_distr_time_regret,nr_uncovered_DPs_regret,total_costs_regret,total_uncovered_demand_regret,max_distr_time_sigN,nr_uncovered_DPs_sigN,total_costs_sigN,total_uncovered_demand_sigN
4,0.0,5.0,37838269.05920906,792222.0237140686,29.133256592436563,33.709579182164966,9.704574203142928e+16,846672281830.6548
11,0.0,0.0,442834865.79025745,38335.97626311099,29.133256592436563,32.93131703922534,2.183302130372734e+17,743720699462.542
