pol_i,max_distr_time_regret,nr_uncovered_DPs_regret,total_costs_regret,total_uncovered_demand_regret,max_distr_time_sigN,nr_uncovered_DPs_sigN,total_costs_sigN,total_uncovered_demand_sigN
15,0.27531867865158155,2.0,218280144.6129818,458642.7272063857,22.28329786671492,51.30283685932645,1.5381257788181792e+17,1400727600645.4365
