pol_i,max_distr_time_regret,nr_uncovered_DPs_regret,total_costs_regret,total_uncovered_demand_regret,max_distr_time_sigN,nr_uncovered_DPs_sigN,total_costs_sigN,total_uncovered_demand_sigN
11,0.0,1.0,451549279.47972584,246521.35461476538,101.92173590225208,36.58074935330845,3.372387135213535e+17,781516849717.6866
15,3.6886172760199996,6.0,59873449.28086827,1518909.1407560941,96.93792719303092,52.77674068030998,2.3762864311103587e+17,1183679675889.3228
