pol_i,max_distr_time_regret,nr_uncovered_DPs_regret,total_costs_regret,total_uncovered_demand_regret,max_distr_time_sigN,nr_uncovered_DPs_sigN,total_costs_sigN,total_uncovered_demand_sigN
0,0.7733320604984266,3.0,151815424.1227883,529759.1342649115,19.405992570659294,53.767952562778945,1.0707653494813968e+17,1591784866972.431
10,2.145593457620122,2.0,283026523.39470625,383333.37576915603,22.096232312233038,54.90998132278237,1.7325955882535107e+17,1660811744374.0022
11,3.8322260748490313,1.0,296813289.7786256,242663.51585276565,29.614882099490053,49.84990133971092,1.7871673790005347e+17,1426212376290.2986
14,5.059799691577202,4.0,298346282.25397265,686847.4552435805,28.073591280630378,41.650970811305115,9.190906643951853e+16,1325596527305.3452
17,8.515498736906011,4.0,50683023.78089321,686847.4552435805,61.682295633562546,53.360631863362975,1.0246185331442333e+17,1605713714455.4302
