pol_i,max_distr_time_regret,nr_uncovered_DPs_regret,total_costs_regret,total_uncovered_demand_regret,max_distr_time_sigN,nr_uncovered_DPs_sigN,total_costs_sigN,total_uncovered_demand_sigN
4,0.0,4.0,393505140.21155703,1238963.166170615,28.467871089290153,40.859324098539325,2.1000292303716538e+17,1129489621403.4204
11,0.0,0.0,476484440.53948975,39785.5234985454,28.467871089290153,33.141982092105174,1.897731175511282e+17,744955255603.0576
16,12.823611031848012,7.0,322336002.41757894,1645249.9934934895,98.22009287846755,52.58253596571923,2.139354923454075e+17,1175447855941.6904
