pol_i,max_distr_time_regret,nr_uncovered_DPs_regret,total_costs_regret,total_uncovered_demand_regret,max_distr_time_sigN,nr_uncovered_DPs_sigN,total_costs_sigN,total_uncovered_demand_sigN
10,0.6611987776901671,1.0,443329257.91434634,107727.58703185664,29.131896040876377,30.871147562358153,2.188129144813934e+17,691309440861.4977
11,0.0,5.0,0.0,794689.3377537951,29.229052851648444,33.972488379261065,9.709710622758581e+16,850207757249.2554
